sk8tag,name,lat,lon
sk8u12809p,Sudbury skatepark,52.0380431,0.7357133
sk8u128jdy,Hadleigh skatepark,52.0469004,0.9541481
sk8u128ys8,Combs Ford skatepark,52.1890542,0.9900839
sk8u129jfx,skatepark,52.2217955,0.9667758
sk8u129sj0,skatepark,52.3236577,0.8791268
sk8u129wx9,Rickinghall Inferior skatepark,52.3369546,0.990264
sk8u12b38e,Whitehouse skatepark,52.0792141,1.1250241
sk8u12b45z,Stoke skatepark,52.0518744,1.1526041
sk8u12b501,skatepark,52.0323659,1.1888735
sk8u12bmfw,Mill Hills skatepark,52.0900271,1.3162886
sk8u12br3s,skatepark,52.0842527,1.3791891
sk8u12bwvz,Wickham Market Skatepark,52.1507861,1.3612461
sk8u12cdh2,Eye Skate Park,52.3187429,1.1429466
sk8u12cnfb,Framlingham skatepark,52.2226519,1.351901
sk8u12d322,Thetford Skatepark,52.4283955,0.7590003
sk8u12dm4e,skatepark,52.4408457,0.9277722
sk8u12dz20,Attleborough Skate Park,52.5159663,1.0221488
sk8u12ekk4,Bullock Park,52.6249923,0.893154
sk8u12enh5,Hingham Skatepark,52.5813123,0.971344
sk8u12ett8,Toftwood skatepark,52.6767619,0.9459366
sk8u12eynw,skatepark,52.7274743,0.9751251
sk8u12f11h,Diss Skate Park,52.388483,1.1047271
sk8u12fegh,Long Stratton skatepark,52.488444,1.226306
sk8u12ffuu,Wreningham skatepark,52.5417395,1.1822554
sk8u12fu2b,Tasburgh skatepark,52.5199176,1.2415923
sk8u12g16p,Wymondham skatepark,52.5699841,1.1200784
sk8u12g6fv,Little Melton Skate Ramp,52.6189351,1.1826244
sk8u12gex3,Drayton skatepark,52.6867547,1.2109878
sk8u12gh0q,Mulbarton skatepark,52.561062,1.2389391
sk8u12gj9f,skatepark,52.5694043,1.3003183
sk8u12gke0,Eaton Skate Park,52.6190373,1.2535791
sk8u12gkr6,Gunton Skateboard Park,52.6434261,1.2442369
sk8u12gktf,Henderson skatepark,52.6354185,1.256182
sk8u12gmy4,Thorpe Hamlet skatepark,52.636444,1.3112622
sk8u12gsem,Hellesdon skatepark,52.6650482,1.2600042
sk8u12gt6k,New Catton skatepark,52.6601641,1.2911892
sk8u12gw2j,Heartsease skatepark,52.6477915,1.3369129
sk8u12juje,skatepark,53.0727706,0.1806533
sk8u12k0ez,skatepark,52.7552083,0.3841276
sk8u12k1df,skatepark,52.7505732,0.4210139
sk8u12k3ck,skatepark,52.7859919,0.4345967
sk8u12k5zd,skatepark,52.7756067,0.5201471
sk8u12kekv,Dersingham skatepark,52.8484743,0.5013727
sk8u12kgp9,skatepark,52.9086022,0.4859805
sk8u12kyq6,skatepark,52.9010378,0.6301341
sk8u12nrgv,XSite Skatepark,53.1507834,0.3479679
sk8u12p868,Keddington skatepark,53.3638674,0.0110056
sk8u12pmzp,Mablethorpe and Sutton skatepark,53.3444655,0.2625753
sk8u12se6h,skatepark,52.8333571,0.8520905
sk8u12sgvy,Walsingham skatepark,52.897823,0.8763459
sk8u12sj69,skatepark,52.7481108,0.9362677
sk8u12sqck,skatepark,52.7857332,1.0065993
sk8u12t72c,Wells Town Skateboard Park,52.9584006,0.8485756
sk8u12u1mc,skatepark,52.7668199,1.1115701
sk8u12u8hf,skatepark,52.8484712,1.0584019
sk8u12ujs5,Buxton with Lamas skatepark,52.7570646,1.3015379
sk8u12ukdx,Aylsham Skate Park,52.7932986,1.2623602
sk8u12urrr,North Walsham skatepark,52.8185723,1.3840705
sk8u12v5jx,The Strip,52.9415992,1.1969395
sk8u12vj7r,Felbrigg skatepark,52.9286168,1.2954426
sk8u130gzc,Aldringham skatepark,52.2063638,1.5733115
sk8u13119m,skatepark,52.2146513,1.480201
sk8u131ekv,skatepark,52.3221574,1.5559554
sk8u131f2b,Halesworth skatepark,52.3436035,1.5057854
sk8u131wqd,Klondyke Skateboard Park,52.3311933,1.6845951
sk8u1342u5,Bungay Skate Park,52.4487704,1.4438998
sk8u1342zk,The Dip Skate Park,52.4668688,1.4460328
sk8u1347vg,Beccles Skatepark,52.4591025,1.5758005
sk8u134cek,Chedgrave skatepark,52.5336628,1.4780621
sk8u134ppk,Kessingland Skatepark,52.4229742,1.7200201
sk8u134qsz,skatepark,52.4538027,1.7023466
sk8u134x3c,Oulton Broad skatepark,52.4816182,1.7274646
sk8u134ybj,skatepark,52.5152118,1.7109534
sk8u134zhv,Hopton-on-Sea skatepark,52.5409169,1.7214992
sk8u1352s7,skatepark,52.6265258,1.4332684
sk8u1357r2,Acle skatepark,52.6431835,1.5500901
sk8u135jcg,skatepark,52.5682891,1.6631254
sk8u135nbr,skatepark,52.5607935,1.7126458
sk8u135ns6,Bradwell skatepark,52.5828103,1.695136
sk8u135p5t,Gorleston-on-Sea skatepark,52.5790015,1.720925
sk8u135pjy,Southtown skatepark,52.5912294,1.7223072
sk8u135pqz,Southtown skatepark,52.5966428,1.7345469
sk8u135qcp,Cobholm Island skatepark,52.6090246,1.7138615
sk8u135v1g,skatepark,52.7007511,1.6312418
sk8u135x40,California skatepark,52.658443,1.7149248
sk8u13h4re,skatepark,52.7762777,1.5097602
sk8u13hbdn,Mundesley skatepark,52.8775889,1.436666
sk8u140287,skatepark,50.6713593,2.8388449
sk8u1402tr,skatepark,50.697895,2.8454429
sk8u1403cn,skatepark,50.6745925,2.8981989
sk8u1407b9,skatepark,50.6724303,2.9790094
sk8u1409dk,skatepark,50.7254625,2.8844999
sk8u140hhm,skatepark,50.6486004,2.9962836
sk8u140hub,skatepark,50.6523165,3.0212585
sk8u140j4j,skatepark,50.6364695,3.0395614
sk8u140jmv,skatepark,50.6579548,3.0500953
sk8u140juh,skatepark,50.6473242,3.071802
sk8u140kqs,skatepark,50.7055441,3.0053167
sk8u140mc2,Roll'Epinette,50.6758672,3.0663295
sk8u140ms8,Skatepark de Wambrechies,50.6948453,3.0542882
sk8u140nft,Skatepark du Parc de la Solitude,50.6388475,3.1168559
sk8u140p0b,skatepark,50.6296452,3.1206391
sk8u140psb,skatepark,50.6522703,3.1430076
sk8u140q38,skatepark,50.6783824,3.0875916
sk8u140qe1,skatepark,50.6863817,3.0998389
sk8u140qht,skatepark,50.6937609,3.0842954
sk8u140r09,skatepark,50.6729749,3.1228472
sk8u140rpj,skatepark,50.7078029,3.1277529
sk8u140u8y,skatepark,50.7617591,3.0194086
sk8u140uuv,Skatepark Wervik,50.7839271,3.0287935
sk8u140v3b,skatepark,50.7672078,3.0439029
sk8u140whr,skatepark,50.7374766,3.0869108
sk8u140xjb,Skatepark de Roncq,50.7453731,3.1202092
sk8u140yze,skatepark,50.7991152,3.1140406
sk8u140zps,Park Ter Walle,50.7988915,3.1262636
sk8u141fz0,skatepark,50.9718443,2.9344805
sk8u141kbg,skatepark,50.8500261,3.0257625
sk8u141ybd,skatepark,50.9361179,3.1125749
sk8u141z5z,Skatepark Trax,50.953873,3.1299306
sk8u1420w6,skatepark,50.6603044,3.1891583
sk8u1422ce,skatepark,50.6774192,3.2018115
sk8u1423nv,skatepark,50.706537,3.2151883
sk8u1428n8,skatepark,50.7496432,3.1652517
sk8u142ckt,skatepark,50.7818838,3.2262987
sk8u142e7k,skatepark,50.7315536,3.3129638
sk8u142ev4,skatepark,50.740483,3.3329549
sk8u142f17,skatepark,50.7649101,3.256635
sk8u142fg6,skatepark,50.7756636,3.2881367
sk8u142xv7,skatepark,50.7423374,3.5099294
sk8u14301h,skatepark,50.8073671,3.1706994
sk8u1430zz,skatepark,50.8435084,3.2070108
sk8u143149,Rampaffairz Skatepark,50.815133,3.2104889
sk8u1431dk,Skatepark Luxaplast,50.8142106,3.2362059
sk8u1433xe,Skatepark DOC,50.8870321,3.2353073
sk8u1434qj,Skate park,50.834035,3.2702282
sk8u1438um,Izzepark,50.9132547,3.2041391
sk8u143dj1,Skatepark,50.9163994,3.2543311
sk8u143ey5,skatepark,50.9225877,3.3334225
sk8u143h4z,skatepark,50.8164869,3.3507087
sk8u143qnu,skatepark,50.8818955,3.43424
sk8u143sgc,skatepark,50.9101655,3.3752107
sk8u143v66,skatepark,50.9454781,3.3979516
sk8u14473g,skatepark,51.0304618,2.9601838
sk8u144egf,skatepark,51.0851935,2.9808247
sk8u144r32,skatepark,51.0279905,3.1319991
sk8u144w8g,skatepark,51.069421,3.1026324
sk8u144x5q,skatepark,51.083538,3.1290891
sk8u144ztz,skatepark,51.1402419,3.1520816
sk8u1450nr,Agoraspace,51.1873903,2.8228738
sk8u1453f8,De Veiling,51.2110596,2.8897169
sk8u145598,skatepark,51.1613617,2.9665367
sk8u1456j1,skatepark,51.2250846,2.9027717
sk8u1456s9,Skatepark 'de velodroom',51.2221921,2.9245156
sk8u1457nc,skatepark,51.2345742,2.9470019
sk8u1457w2,Darwin Skatepark,51.2309479,2.9664877
sk8u1457w5,Bredene Skatepark,51.230084,2.9706617
sk8u145edj,skatepark,51.2516734,2.9743828
sk8u145ntd,skatepark,51.1830571,3.1013724
sk8u145px0,skatepark,51.190918,3.1427739
sk8u145sgv,skatepark,51.2609634,3.0282076
sk8u145vgp,skatepark,51.3009682,3.0759406
sk8u145ztc,Skateplaza,51.3157846,3.1444683
sk8u1462ft,'t Zwevepark,51.035192,3.2042903
sk8u1465k9,skatepark Watewy,51.0017949,3.3092427
sk8u146dx2,skatepark,51.1045483,3.2742578
sk8u146m4x,skatepark,51.0354785,3.3942198
sk8u146t1h,skatepark,51.0702968,3.3893673
sk8u146w5p,Skatepark,51.0810376,3.4386677
sk8u146w67,Skatepark,51.0780903,3.4436693
sk8u146yuh,skatepark,51.1310626,3.4672419
sk8u1470y2,Beastwood,51.1872858,3.1982481
sk8u1471bb,skatepark,51.1570737,3.2414885
sk8u1471zt,skatepark,51.1942596,3.2478502
sk8u1472bz,skatepark,51.2017333,3.2078783
sk8u1472vs,skatepark,51.2268012,3.2035291
sk8u1472vu,skatepark,51.2288426,3.2031814
sk8u147393,skatepark,51.20349,3.2314904
sk8u1473gu,skatepark,51.21714,3.2475024
sk8u1473h4,skatepark,51.2192169,3.2118389
sk8u1473mj,Skatepark Entrepot,51.2250346,3.2259833
sk8u1473w5,skatepark,51.2305109,3.2344423
sk8u1473yk,skatepark,51.2315846,3.2475554
sk8u1475fd,skatepark,51.1673265,3.3319499
sk8u147776,skatepark,51.2149291,3.3108579
sk8u1479qp,skatepark,51.2734148,3.2297609
sk8u147bu3,skatepark,51.3087249,3.1985735
sk8u147gjc,skatepark,51.3162152,3.2978222
sk8u147qe3,skatepark,51.2149063,3.4513247
sk8u147r32,skatepark,51.2036309,3.4835068
sk8u1489s4,skatepark,50.7355999,3.5854
sk8u148jb5,skatepark,50.6263196,3.7729155
sk8u149633,Skatepark,50.8520024,3.6161177
sk8u1499jv,skatepark,50.9211756,3.5666218
sk8u149fgc,skatepark,50.9536159,3.6391297
sk8u149kvt,skatepark,50.8760938,3.7313566
sk8u149p1c,skatepark,50.8116872,3.8250568
sk8u14bb36,The Hills,50.7643817,3.8817904
sk8u14bqsr,skatepark,50.692436,4.1637574
sk8u14bvjb,skatepark,50.788877,4.0875039
sk8u14bwfn,skatepark,50.7249638,4.1733799
sk8u14c2r7,skatepark,50.8850178,3.8834941
sk8u14c7mh,skatepark,50.8724053,4.0161612
sk8u14ckg9,skatepark,50.8651925,4.077472
sk8u14cqur,skatepark,50.8692186,4.1737016
sk8u14csp8,skatepark,50.9302089,4.0442018
sk8u14czq6,skatepark,50.9680718,4.1887597
sk8u14d01q,skatepark,50.9834433,3.525131
sk8u14d511,skatepark,50.9828282,3.6494126
sk8u14d7ug,skatepark,51.0468546,3.685023
sk8u14d7vh,Skatepark Blaarmeersen,51.0485909,3.6872725
sk8u14dknv,skatepark,51.0589263,3.6989812
sk8u14dkut,skatepark,51.0465341,3.7319227
sk8u14dkze,skatepark,51.0628341,3.7296398
sk8u14dm23,skatepark,51.0222832,3.7480358
sk8u14dm45,skatepark,51.031738,3.7397718
sk8u14dm5u,skatepark,51.0421001,3.7411961
sk8u14dmd0,Arsenaal Skatepark,51.0317511,3.757426
sk8u14dmg0,skatepark,51.0381906,3.7686877
sk8u14dmp3,Kleindok,51.0612584,3.737782
sk8u14dnek,skatepark,50.9957325,3.8068905
sk8u14dsd1,skatepark,51.0758013,3.7152341
sk8u14dtbk,skatepark,51.0670645,3.7749957
sk8u14dxnh,skatepark,51.0974344,3.8300863
sk8u14e1mv,skatepark,51.184645,3.5775499
sk8u14e1my,skatepark,51.183965,3.5789485
sk8u14e1sb,skatepark,51.1797746,3.5827838
sk8u14e40k,skatepark,51.1549359,3.6098703
sk8u14e82m,Skatepark sentrum,51.2418285,3.5339465
sk8u14efq8,skatepark,51.3199023,3.6152171
sk8u14emmj,skatepark,51.2238815,3.7534535
sk8u14eqb4,skatepark,51.1967729,3.815599
sk8u14eqtd,'t Eiland,51.2278261,3.8043252
sk8u14eqw5,skatepark,51.2298362,3.8054763
sk8u14euvs,skatepark,51.3155084,3.7307032
sk8u14ezmy,skatepark,51.316336,3.8427978
sk8u14f05x,skatepark,50.9957951,3.8778862
sk8u14f730,skatepark,51.0267117,4.0100659
sk8u14fec2,skatepark,51.0718157,4.0328545
sk8u14ffng,Skatepark Stationsplein Eksaarde,51.1463117,3.9598587
sk8u14fg0w,skatepark,51.1123512,4.0081989
sk8u14fjr0,skatepark,51.0160961,4.0991804
sk8u14fm2e,skatepark,51.024277,4.1030493
sk8u14fmmt,Park 92,51.0518815,4.1058458
sk8u14fnhp,Skatepark,50.9987942,4.1405483
sk8u14frtd,skatepark,51.0507724,4.1999402
sk8u14fwp5,skatepark,51.1029458,4.1351547
sk8u14fzex,skatepark,51.1283816,4.2073075
sk8u14g17s,skatepark,51.1718049,3.9288667
sk8u14g9hc,skatepark,51.2665384,3.9136094
sk8u14gbvr,skatepark,51.3142067,3.9103594
sk8u14gk19,skatepark,51.2056401,4.0449689
sk8u14gmsd,skatepark,51.2214814,4.1120162
sk8u14gn9f,skatepark,51.162962,4.1567436
sk8u14gsph,skatepark,51.278943,4.0485254
sk8u14gx4s,skatepark,51.2552745,4.1815328
sk8u14kzrg,skatepark,51.5037249,3.4877995
sk8u14mnk0,Pumptrack,51.5261019,3.4388847
sk8u14mnmd,skatepark,51.5341367,3.4419612
sk8u14mpc3,skatepark,51.5116988,3.5071942
sk8u14s2gx,skatepark,51.3918714,3.558224
sk8u14s8z8,skatepark,51.4574436,3.5487165
sk8u14s9z9,skatepark,51.4578065,3.594619
sk8u14sc2m,skatepark,51.4625109,3.5784282
sk8u14scf9,skatepark,51.474074,3.594658
sk8u14scv6,skatepark,51.4894865,3.5963836
sk8u14sfqr,skatepark,51.4947366,3.6243681
sk8u14t2c6,skatepark,51.5551546,3.5525606
sk8u14t453,skatepark,51.5224894,3.6051667
sk8u14t49d,skatepark,51.5127413,3.6290034
sk8u14tkxe,skatepark,51.5891704,3.7177361
sk8u14tnuf,skatepark,51.5304992,3.8163168
sk8u14tq3z,skatepark,51.558447,3.8011626
sk8u14u8xz,skatepark,51.4598683,3.8995785
sk8u14ubt9,skatepark,51.4906033,3.8909037
sk8u14v03g,skatepark,51.5141187,3.8826671
sk8u14v4cs,skatepark,51.5128715,3.9948657
sk8u14vbfx,skatepark,51.6501833,3.9104175
sk8u14y08g,skatepark,51.683969,3.894338
sk8u14y9wy,Skatepark,51.8059103,3.9423794
sk8u14ybcv,Skatebaan met Pumptracks,51.8215589,3.907392
sk8u14yex1,Skatepark,51.8068995,4.0226906
sk8u14ymmd,skatepark,51.7543448,4.1008945
sk8u14yqxf,skatepark,51.7675115,4.156536
sk8u14yvu1,skatepark,51.8341878,4.1225371
sk8u14ztzz,skatepark,51.9860381,4.1307436
sk8u14zz41,skatepark,51.9994499,4.1762133
sk8u15064m,skatepark,50.6823507,4.3139999
sk8u15077r,Espace Gaston Philippe,50.6870914,4.3722373
sk8u1508kx,skatepark,50.7382671,4.2402275
sk8u150c2s,skatepark,50.7607012,4.2803905
sk8u150cug,skatepark,50.7838265,4.3002525
sk8u150ej4,skatepark,50.7410396,4.3541204
sk8u150ux9,skatepark,50.7984935,4.4186632
sk8u150vfj,skatepark,50.7681579,4.4786104
sk8u150z60,Skatepark Zuidflank,50.768163,4.5384295
sk8u1512bv,skatepark,50.8496688,4.2593613
sk8u1513qg,skatepark,50.8819018,4.2778202
sk8u1514k1,skatepark,50.8228137,4.3202974
sk8u1514m8,Byrrrh & Skate,50.8312372,4.3188272
sk8u1514qb,Skatepark Demets,50.8391912,4.3185066
sk8u1514zr,Skatepark des Ursulines,50.8418176,4.3504285
sk8u151682,Skatelab BXL,50.8462186,4.3290641
sk8u15168t,skatepark,50.8482169,4.3361003
sk8u1516gq,Skatepark Quai des Matériaux - Materialenkaai skatepark,50.8626828,4.3491391
sk8u151bs1,skatepark,50.9549486,4.2427587
sk8u151cv1,skatepark,50.9602602,4.297583
sk8u151ebr,Sk8 Port,50.8903723,4.3932267
sk8u151ehr,Skatepark,50.9126945,4.36039
sk8u151k85,Skate Park Georges Henri,50.8458753,4.4216442
sk8u151kk0,skatepark,50.8678472,4.4068538
sk8u151kqh,SkyMax,50.8782204,4.4112856
sk8u151kx1,Brussels Xtreme Park,50.8836114,4.4182881
sk8u151me7,skatepark,50.8636383,4.4656927
sk8u151neq,"Skatepark ""Diependal / Nettenberg""",50.8191403,4.5128579
sk8u151rqz,skatepark,50.8830143,4.547822
sk8u151smd,skatepark,50.9191012,4.4088226
sk8u151swd,skatepark,50.9254528,4.4202636
sk8u151sxv,skatepark,50.9325429,4.4235789
sk8u151t5e,skatepark,50.9081346,4.443268
sk8u151wmp,Steenokkerzeel,50.9169045,4.5038902
sk8u1521pj,Skatepark Louvain-la-Neuve,50.6639218,4.6217725
sk8u15275r,skatepark,50.6871104,4.7130257
sk8u152916,skatepark,50.7199155,4.6183265
sk8u152dvu,skatepark,50.7453383,4.6973495
sk8u152u5c,skatepark,50.7787316,4.7487991
sk8u152wfg,Skatepark de Jodoigne,50.7280385,4.8720867
sk8u152z7e,skatepark,50.7763094,4.8936402
sk8u1531up,Skatepark Zoet Water,50.8238796,4.6576942
sk8u1536z4,skatepark,50.8832525,4.695042
sk8u1537r0,Indoor Skatepark,50.8839019,4.7135822
sk8u1537w5,skatepark,50.8783337,4.7295792
sk8u1537xn,Skatepark Kessel-Lo,50.884043,4.7324023
sk8u153cth,skatepark,50.9609745,4.6426491
sk8u153d4t,skatepark,50.9027035,4.6659761
sk8u153e8g,skatepark,50.8933083,4.7287063
sk8u153ehj,Skatepark 't Fort,50.9111276,4.7094756
sk8u153gs8,skatepark,50.9579964,4.7241843
sk8u153q0h,skatepark,50.8451559,4.8406293
sk8u153qpj,skatepark,50.8842686,4.8408744
sk8u153s3m,skatepark,50.8960639,4.764437
sk8u154384,skatepark,51.0205615,4.2886546
sk8u1544wn,skatepark,51.0104692,4.3380225
sk8u1545qs,skatepark,51.0131508,4.3683247
sk8u1546zs,Skatepark De Schalk,51.0623655,4.3461764
sk8u1548sd,skatepark,51.0898063,4.2434772
sk8u15492v,skatepark,51.0690191,4.2814889
sk8u154ekx,skatepark,51.0893811,4.3712571
sk8u154ev2,Skatepark De Schorre,51.0934304,4.3840566
sk8u154fp0,skatepark,51.147896,4.3069159
sk8u154fvt,skatepark,51.1395973,4.3477141
sk8u154m2n,skatepark,51.0218014,4.4588469
sk8u154n91,skatepark,50.983342,4.5065756
sk8u154pcj,skatepark,50.9824652,4.5672385
sk8u154q0z,skatepark,51.0246451,4.4926819
sk8u154s9u,skatepark,51.0743473,4.4221964
sk8u154sr4,skatepark,51.1030025,4.4093402
sk8u154ujm,skatepark,51.1385802,4.4014303
sk8u154vk1,Skatepark Kontich,51.1314069,4.4520158
sk8u154vyg,skatepark,51.1460149,4.4765326
sk8u154wjz,skatepark,51.0963672,4.4931994
sk8u154x28,Skatepark Sint-Katelijne-Waver,51.0683167,4.5374957
sk8u1550tc,skatepark,51.1842108,4.2426951
sk8u1552ep,skatepark,51.2129985,4.2511081
sk8u1554vt,polder skatepark,51.1828234,4.3466966
sk8u1555q6,Skate depot,51.1871986,4.3648964
sk8u1557gq,skatepark,51.2154608,4.3922187
sk8u1557yy,skatepark,51.2338612,4.3922897
sk8u15596n,skatepark,51.2521986,4.2831179
sk8u155h1c,skatepark,51.1626732,4.3970494
sk8u155j2d,skatepark,51.1561941,4.4525443
sk8u155jdc,skatepark,51.1678979,4.462198
sk8u155jyw,skatepark,51.1894142,4.4804681
sk8u155k7p,Skatepark Stadspark,51.2139614,4.4152949
sk8u155kw6,skatepark,51.2315017,4.4193372
sk8u155n4p,skatepark,51.1644345,4.4924684
sk8u155q5s,Skatepark Park Groot Schijn,51.2166865,4.4879606
sk8u155qwj,skatepark,51.2293154,4.5121958
sk8u155rhv,skatepark,51.2232015,4.5333992
sk8u155swy,skatepark,51.2781248,4.4250153
sk8u155u5k,skatepark,51.3026762,4.4001404
sk8u155uex,skatepark,51.3046042,4.4268884
sk8u155vgd,Hulshout,51.3037482,4.4746146
sk8u155ws2,Skatepark De Zeurt,51.2646793,4.5047768
sk8u155y6r,skatepark,51.2965776,4.5033784
sk8u155y9r,skatepark,51.2912622,4.5151785
sk8u155yrm,Skatepark Mishagen,51.3247137,4.5003181
sk8u1563j9,skatepark,51.050999,4.6156737
sk8u156b55,skatepark,51.1255298,4.5746955
sk8u156ekj,Skatepark,51.087772,4.7210759
sk8u156f1z,skatepark,51.1183331,4.6688754
sk8u156fu9,skatepark,51.1337799,4.693383
sk8u156hf5,skatepark,50.9882853,4.7843121
sk8u156mz1,Gemeentelijk skatepark Kangieter,51.0599851,4.8252732
sk8u156n15,skatepark,50.9826306,4.8382558
sk8u156ucj,skatepark,51.1145565,4.7872759
sk8u156urq,skatepark,51.148426,4.765651
sk8u156xsy,skatepark,51.0906404,4.9092091
sk8u1570mv,skatepark,51.1851544,4.5882654
sk8u1575yb,skatepark,51.1904551,4.7357319
sk8u157824,skatepark,51.2402718,4.5847168
sk8u1579b3,skatepark,51.2421136,4.6499046
sk8u1579st,skatepark,51.2651393,4.64337
sk8u157eht,skatepark,51.2652879,4.7096112
sk8u157jf8,Skatepark Sint-Janneke,51.1661489,4.8243333
sk8u157juz,skatepark,51.1790663,4.8328592
sk8u157k9e,Skatepark Vorselaar,51.2052657,4.7734195
sk8u157mxb,skatepark,51.2399735,4.8132008
sk8u157pdf,skatepark,51.167536,4.9034571
sk8u157wt5,skatepark,51.2680661,4.8607813
sk8u157ykd,Skatepark,51.3096474,4.8480334
sk8u157z75,skatepark,51.3013285,4.8932067
sk8u158797,Aire Skatepark,50.6767311,5.0804988
sk8u158ewz,skatepark,50.750464,5.0863687
sk8u15907q,skatepark,50.8189994,4.9412563
sk8u1592kj,skatepark,50.867467,4.9404166
sk8u159cpz,skatepark,50.9756352,4.9754827
sk8u159n5f,skatepark,50.8220358,5.1894286
sk8u159pwe,skatepark,50.8375902,5.2556441
sk8u159szy,skatepark,50.9323558,5.1397259
sk8u159zd5,skatepark,50.9444015,5.2557249
sk8u15b8x1,skatepark,50.7526613,5.2971351
sk8u15bn0x,Skatepark de Cointe,50.6283215,5.547852
sk8u15bnbr,Local Bastard,50.6273409,5.5805977
sk8u15bpb5,skatepark,50.6253755,5.6182851
sk8u15bryr,skatepark,50.7044525,5.6241229
sk8u15bu7t,skatepark,50.7769121,5.4676462
sk8u15bu7x,skatepark,50.7766704,5.4700428
sk8u15buj1,skatepark,50.785165,5.4507753
sk8u15bw7j,skatepark,50.7296218,5.5553128
sk8u15c1d8,Skatepark,50.8145859,5.3400087
sk8u15c1xd,skatepark,50.8427611,5.3421247
sk8u15c2vs,skatepark,50.8750392,5.3119934
sk8u15c8eq,skatepark,50.9066984,5.3037535
sk8u15cc8w,Skatepark Kapermolen,50.9354732,5.3489519
sk8u15ccc3,HOEK 8 Skatepark,50.9404116,5.3522054
sk8u15cek6,skatepark,50.9132795,5.4201244
sk8u15cm7t,skatepark,50.8646724,5.5121048
sk8u15csdc,skatepark,50.9038407,5.4726974
sk8u15cup1,skatepark Zandoerstraat,50.9718526,5.451422
sk8u15cuvt,skatepark Hooiplaats,50.9639241,5.4891474
sk8u15cvcg,skatepark Smeilstraat,50.9426691,5.5308764
sk8u15cwyc,skatepark,50.9267772,5.5723972
sk8u15d3b0,skatepark,51.0206627,4.9992282
sk8u15d3rv,Skatepark Laakdal,51.0642321,4.9843842
sk8u15d4f9,skatepark,50.990555,5.0450946
sk8u15d51k,skatepark,50.9847843,5.0593921
sk8u15d7gx,skatepark,51.0406025,5.0964441
sk8u15dc0n,skatepark,51.1094177,4.9752768
sk8u15decc,Skatepark Tessenderlo,51.0751301,5.0886316
sk8u15dg7d,skatepark,51.1278364,5.0681462
sk8u15dqy1,Skatepark Beringen,51.0539799,5.2202727
sk8u15dtnn,skatepark,51.0985575,5.1511171
sk8u15dycj,skatepark,51.1149095,5.2260614
sk8u15e2p6,Skatepark Molenstraat,51.2373473,4.9249379
sk8u15e2ru,skatepark,51.2393493,4.9392588
sk8u15e91x,skatepark,51.2493705,4.9755752
sk8u15ebrt,Skatepark Jailyard,51.3262551,4.9407371
sk8u15ebs7,skatepark,51.3087987,4.948492
sk8u15ecr8,skatepark,51.3255793,4.9772328
sk8u15ee7z,Sportpark Vossekot: skateterrein,51.2610756,5.0749223
sk8u15egwh,skatepark,51.3178476,5.0819302
sk8u15ehmk,skatepark,51.1817153,5.1152048
sk8u15ej98,skatepark,51.160603,5.1644924
sk8u15ek79,Beneluxplein,51.2161949,5.1109869
sk8u15esw4,skatepark,51.2736459,5.1235627
sk8u15f0rg,Skatepark,51.0195148,5.2893722
sk8u15f49g,skatepark,50.9869281,5.3877206
sk8u15fdpg,Skatepark De Hoef,51.1074364,5.3664847
sk8u15fj3j,skatepark SportinGenk Park,50.9829211,5.5112614
sk8u15fpmd,skatepark,51.0068418,5.5950045
sk8u15frjj,Skatepark Opglabbeek,51.0479878,5.5890046
sk8u15ftwj,skatepark,51.0978408,5.5229716
sk8u15fu6y,Skateboard Plein,51.1240634,5.469167
sk8u15fvey,skatepark,51.1293113,5.5237023
sk8u15fzhq,skatepark,51.132319,5.5896308
sk8u15g6yw,skatepark,51.2328718,5.4029508
sk8u15g7df,Skatepark,51.2117443,5.4303526
sk8u15g7gb,skatepark,51.2176481,5.4385728
sk8u15g7gr,Skateplein De Roosen,51.2147753,5.4484656
sk8u15g8b8,skatepark,51.2439069,5.3073781
sk8u15gjup,skatepark,51.1743626,5.5367961
sk8u15gp5y,skatepark,51.1733567,5.5893052
sk8u15gw64,Skatepark,51.2518472,5.5513844
sk8u15gztn,skatepark,51.3119809,5.611669
sk8u15h47h,skatepark,51.3456356,4.3236926
sk8u15h6et,skatepark,51.3919967,4.3364632
sk8u15hcm4,skatepark,51.4878885,4.2773663
sk8u15hmem,skatepark,51.3902116,4.46758
sk8u15htpg,skatepark,51.4597969,4.4427334
sk8u15j1e3,skatepark,51.5225585,4.2873965
sk8u15jhcg,skatepark,51.5137584,4.4316144
sk8u15jjs1,Skatepark Vrouwenhof,51.5267136,4.4625213
sk8u15jtxs,skatepark,51.6337729,4.4660696
sk8u15k1kv,skatepark,51.3543085,4.6324768
sk8u15k2s2,skatepark,51.3956081,4.5936418
sk8u15k3sq,skatepark,51.3963799,4.6453201
sk8u15kcc9,skatepark,51.4690516,4.6492045
sk8u15kh4f,Skatepark Sonsheide,51.3435124,4.7497708
sk8u15kkht,skatepark,51.3969976,4.7540252
sk8u15knw7,Skatepark 't Hofeind,51.3631717,4.8610035
sk8u15krjq,skatepark,51.4009654,4.8873507
sk8u15kxvz,skatepark,51.4479777,4.9211335
sk8u15m2hm,skatepark,51.5722834,4.5777314
sk8u15m3gc,skatepark,51.5686583,4.6494957
sk8u15m3wy,skatepark,51.5850007,4.6455395
